SWSID,305b Listings (Cat 4+5),Approved TMDL Count,Developing TMDL Count,Fish Passage Count,Critical Habitat Length ft,Shellfish Count,Swimming Beach Percentage,Swimming Tributary Percentage,Coho Presence,Urban Growth Boundary Percentage,ICIAreaPercentage,RoadwayLength_ft,SidewalkLength_ft,CrashesCount,CrashDensity,SidewalkDensity,PercentBuiltBefore1990,PercentImpervious,MeanFlowDurationIndex,MedianOpportunityIndex,MeanAnnualAvgDailyTrips,Median2018EquityScore,MedianPavementCondition,MedianSpawnerMortality,WQBE Total Copper (kg/yr),WQBE Total Zinc (kg/yr),WQBE Total Nitrogen (kg/yr),WQBE Total Phosphorus (kg/yr),WQBE Total Suspended Solids (kg/yr),WQBE Total PCB (kg/yr),WQBE Total PBDE (kg/yr),WQBE Total PAH (kg/yr),WQBE BEHP (kg/yr),WQBE Fecal Coliform Bacteria (10^12 CFU/year),WQBE Annual Runoff (ft^3/yr),UrbanHeatDifference,Average BIBI (216-22 Median),Facilities Count,BRE Facilities Count (All),Critical Facilities Count (25th percentile BRE),Is Drainage to P Sensitive Lake,Historic Runoff (mm),DrainageComplaint,Percent PAD Area
1401090,0,0,0,0,0,0,0,0,0,1.000010014,0,480.519989,0,0,0,0,0.086626299,0,1.494,0,46.744,0.833333335,80,0,0.006646222,0.034245451,1.529934358,0.114241377,44.24123692,1.25E-05,1.24E-07,0.000442525,0.001940169,0.002764396,40154.38148,5.68,,0,0,0,0,22.702,0,0
1401100,0,0,0,0,0,0,0,0,0,1,0,667.7000122,0,0,0,0,0.000265477,0,1.436,0,31.744,0.833333335,80,0,0.000116037,0.000522013,0.062667677,0.004811234,0.937232788,2.64E-07,1.87E-08,1.01E-05,4.67E-05,7.59E-05,5361.545875,5.68,,0,0,0,0,22.558,0,0
1401110,0,0,0,0,0,0,0,0,0,0.989660978,0,381.0539856,0,0,0,0,0.093654901,0,1.951,0,29,0.833333335,80,0,0.00436151,0.021193087,1.402253727,0.102508406,32.5764044,9.19E-06,1.29E-07,0.000600767,0.001578091,0.001513917,41258.11049,5.8,,0,0,0,0,31.882,0,0
1401120,0,0,0,0,0,0,0,0,0,1,0,184.5460052,0,0,0,0,0.059656002,0,1.993,0,32.313,0.833333335,47,0,0.008908593,0.045093688,2.359294448,0.175948043,58.0886133,1.64E-05,2.07E-07,0.000503231,0.002538947,0.004034914,66223.21676,6.119,,0,0,0,0,21.319,0,0
1401130,0,0,0,0,0,0,0,0,0,0.998629987,0,2916.77002,0,0,0,0,0.00144819,0,2.269,0,234.962,0.833333335,41.5,0,0.184306218,0.95446841,12.69449727,1.157684099,785.2575052,0.000335721,2.61E-05,0.00919066,0.044339643,0.045858769,377183.0325,7.169,,0,0,0,0,92.587,0,0
1401140,0,0,0,0,0,0,0,0,0,1,0,5402.009766,0,1,0.000185116,0,0.0349629,0.015,3.09,0,252.977,0.833333335,79,0,0.440800297,2.299838299,32.67080165,2.960850656,1877.596868,0.000793719,6.30E-05,0.023235147,0.105294415,0.110449049,946199.4937,6.989,,0,0,0,0,70.685,0,0
1401150,0,0,0,0,0,0,0,0,0,1,0,6101.22998,0,2,0.000327803,0,0.153567001,0,3.013,0,446.476,1.66666667,50,0,0.054647175,0.273525799,16.13305975,1.187968546,413.1782268,0.000116516,1.46E-06,0.006489985,0.019389069,0.021115274,465580.5208,6.85,,0,0,0,0,83.14,0,0
1401160,0,0,0,0,0,0,0,0,0,0.999994993,0,3907.98999,0,2,0.000511772,0,0.46410799,0.004,2.504,0,416.5,0.833333335,0,0,0.049177719,0.250351109,8.271895294,0.648207057,350.776826,0.000116306,5.23E-06,0.0049775,0.018076721,0.015495797,273756.7692,6.825,,0,0,0,0,86.09,0,0
1401170,0,0,0,10,0,0,0,0,0,0.999979019,0,16441.5,0,7,0.000425752,0,0.283748001,0.009,2.865,0,110.643,0.833333335,39,0,0.234472899,1.211720601,32.61046244,2.621645809,1183.611694,0.000430487,2.80E-05,0.016300557,0.061866317,0.071736001,928698.8823,8.118,,0,0,0,0,110.473,0,0
1401180,0,0,0,0,0,0,0,0,0,0.99909699,0,13052.7998,0,11,0.000842731,0,0.365435988,0.019,3.163,0,341.353,0.833333335,19,0,0.182383701,1.139116544,29.0284034,2.691133529,1101.889734,0.000303317,2.80E-05,0.013334141,0.046316821,0.098545854,980299.3516,7.717,,1,1,0,0,155.234,0,0
1500010,6,2,0,8,46092.89844,0,0,0,8,1,0,17581.40039,0,9,0.000511905,0,0.461714,0.028,2.468,0,850.424,1.33333333,74,0.176978365,,,,,,,,,,,,13.525,,0,0,0,0,260.427,3,0
1500020,4,2,0,0,5858.580078,0,0,0,1,1,0,1549.560059,1339.670044,10,0.006453445,0.864548642,0.358417004,0.31,8.993,0,1288.774,1.33333333,88,0.194510729,,,,,,,,,,,,13.963,,0,0,0,0,701.463,0,0
1500030,5,2,0,0,3942.550049,0,0,0,5,0.999970973,0,0,0,0,,,0.079547398,0,2.738,0,0,1.33333333,,0.203815114,,,,,,,,,,,,13.257,,0,0,0,0,90.064,0,0
1500040,1,2,0,0,5858.080078,0,0,0,3,1.000010014,0,0,0,0,,,0.379593015,0,1.902,0,0,1.33333333,,0.230651863,,,,,,,,,,,,12.581,,0,0,0,0,120.441,0,0
1500050,0,2,0,10,6055.830078,0,0,0,4,1,0,14170.5,0,12,0.00084683,0,0.309702992,0.06,3.899,0,622.317,1.33333333,60,0.150328363,,,,,,,,,,,,12.272,,0,0,0,0,240.463,2,0
1500060,0,2,0,7,912.7800293,0,0,0,1,1,0,0,0,0,,,0.345993012,0.203,7.062,0,316.683,1.33333333,,0.230651863,,,,,,,,,,,,13.018,,0,0,0,0,495.549,0,0
1500070,3,4,0,2,28438,0,0,0,7,1,0,7248.740234,0,19,0.002621145,0,0.310499996,0,2.372,0.0052,1123.518,1.33333333,94,0.203815114,,,,,,,,,,,,12.809,,0,1,0,0,90.286,1,0.00485039
1500080,1,4,0,8,5329.069824,0,0,0,3,1,0,61529.60156,52757.19922,91,0.001478963,0.857427935,0.039182801,0.181,5.659,0.0042,513.92,1.33333333,91,0.231441265,,,,,,,,,,,,12.409,,24,20,1,0,380.917,8,0.00675251
1500090,9,2,0,2,35339.69922,0,0,0,5,1,0,9090.610352,0,26,0.002860094,0,0.337164015,0.015,2.13,0.0042,1734.171,1.33333333,90,0.158295512,,,,,,,,,,,,12.085,,0,1,0,0,123.95,1,0
1500100,4,2,0,9,17867,0,0,0,11,0.999998987,0,20512.5,0,16,0.000780012,0,0.201346301,0.019,2.41,0.0021,723.741,1.33333333,72,0.158295512,,,,,,,,,,,,11.421,,9,3,0,0,123.099,2,0
1500101,0,2,0,3,0,0,0,0,4,1,0,10775.90039,0,12,0.001113596,0,0.234044999,0,1.976,0.0042,227.03,1.33333333,80,0.169843342,,,,,,,,,,,,11.128,53.9,0,0,0,0,101.421,2,0
1500110,0,2,0,5,0,0,0,0,2,0.999997973,0,49388.69922,0,32,0.000647921,0,0.215287,0.029,3.459,0.0177,373.639,1.5,63,0.155375664,,,,,,,,,,,,11.424,,9,4,0,1,157.534,4,0
1500120,4,2,0,7,18829.40039,0,0,0,6,0.999997973,0,28069.40039,0,23,0.000819398,0,0.332988009,0.008,2.232,0.0042,143.189,1.33333333,44,0.164069427,,,,,,,,,,,,11.913,,3,2,0,0,176.04,4,0
1500130,3,4,0,7,5538.680176,0,0,0,3,1,0,42226.19922,40227.5,122,0.002889202,0.952666845,0.219638407,0.138,4.356,0.0073,917.081,1.66666667,89,0.199080963,,,,,,,,,,,,12.111,,17,6,0,0,209.684,5,0
1500140,8,2,0,1,34677,0,0,0,8,1,0,4122.620117,0,0,0,0,0.201959997,0.009,2.712,0.0021,643.836,1.33333333,0,0.158295512,,,,,,,,,,,,12.546,,0,0,0,0,185.561,0,0
1500150,1,2,0,4,1085.650024,0,0,0,6,0.999998987,0,12844.59961,24.88610077,27,0.002102051,0.001937476,0.257739991,0.006,2.692,0,680.193,1.33333333,71,0.158295512,,,,,,,,,,,,11.119,8.55,2,1,0,0,117.841,2,0
1500160,3,2,0,2,9365.80957,0,0,0,3,1,0,6248.5,0,15,0.002400576,0,0.146082997,0.002,2.684,0.0021,1002.396,1.33333333,0,0.156372371,,,,,,,,,,,,12.281,,0,0,0,0,151.703,1,0
1500170,3,2,0,4,19741.80078,0,0,0,8,1,0,4400.350098,0,7,0.001590783,0,0.078049898,0,2.256,0.0042,275.423,1.33333333,50,0.170113436,,,,,,,,,,,,12.148,,0,0,0,0,202.076,1,0
1500180,1,2,0,0,5266.459961,0,0,0,2,1,0,0,0,0,,,0,0,2.043,0.0156,0,1.33333333,,0.170113436,,,,,,,,,,,,12.28,,0,0,0,0,211,0,0
1500190,1,2,0,0,0,0,0,0,1,1,0,11848.2998,0,11,0.000928403,0,0.291867062,0.026,4.928,0,615.42,1.33333333,45.5,0.158004289,,,,,,,,,,,,11.705,66.2,5,3,0,0,276.471,1,0
1500200,1,2,0,15,0,0,0,0,9,1,0,51070.80078,0,23,0.000450355,0,0.296766996,0.017,3.939,0,128.196,1.33333333,57.5,0.143993131,,,,,,,,,,,,11.011,,7,1,0,1,233.752,2,0
1500210,3,2,0,0,9363,0,0,0,5,0.999998987,0,2357.879883,0,6,0.002544659,0,0.047730991,0.015,2.436,0.0156,984.324,1.33333333,37.5,0.169843342,,,,,,,,,,,,11.963,,1,0,0,0,119.505,0,0
1500220,1,2,0,0,3609.75,0,0,0,3,1,0,1041.969971,0,0,0,0,0.098650903,0.01,2.197,0.0156,1411.109,1.5,20,0.157734196,,,,,,,,,,,,11.884,,1,0,0,0,146.755,0,0
1500230,1,2,0,0,3923.719971,0,0,0,5,1,0,9324.69043,0,10,0.001072422,0,0.231178001,0.023,4.041,0.0156,534.767,1.33333333,91,0.158004289,,,,,,,,,,,,11.307,,1,1,0,0,280.625,1,0
1500240,1,2,0,0,0,0,0,0,2,1,0,131.6119995,0,0,0,0,0.0070413,0,1.949,0.0312,165.671,1.5,100,0.145625049,,,,,,,,,,,,11.065,,0,0,0,0,116.805,0,0
1500250,0,2,0,5,11501,0,0,0,4,1,0,18058.09961,0,24,0.001329044,0,0.23917,0.009,3.382,0.0156,181.326,1.5,78,0.100545812,,,,,,,,,,,,11.353,,4,4,0,0,251.405,2,0
1500260,0,2,0,3,0,0,0,0,7,1,0,11223.7998,0,3,0.000267289,0,0.204610005,0.016,3.868,0.0312,17.934,1.66666667,22,0.100545812,,,,,,,,,,,,10.72,,1,0,0,0,146.864,1,0
1500270,0,2,0,3,0,0,0,0,3,1,0,15103.2002,0,9,0.0005959,0,0.196866006,0.039,3.292,0.0156,402.463,1.5,88,0.138407755,,,,,,,,,,,,11.038,,4,1,0,0,291.917,3,0
1500280,0,2,0,8,8736.040039,0,0,0,5,1,0,9051.870117,0,6,0.000662846,0,0.183289006,0.005,2.332,0.0156,90.908,1.5,36,0.093764722,,,,,,,,,,,,10.429,,0,0,0,0,113.947,0,0
1500290,0,2,0,4,471.2229919,0,0,0,8,1,0,7172.740234,0,3,0.00041825,0,0.00793583,0.004,2.144,0.0312,24.911,1.66666667,0,0.056338983,,,,,,,,,,,,10.528,,1,0,0,0,151.717,0,0
1500300,1,2,0,7,17818.90039,0,0,0,3,1,0,21942.40039,0,6,0.000273443,0,0.295233995,0.041,3.238,0.0156,415.15,1.5,71,0.14677234,,,,,,,,,,,,13.426,,0,0,0,0,514.024,1,0
1500310,4,2,0,2,25337.30078,0,0,0,10,1,0,1189.22998,0,0,0,0,0.235718995,0.071,2.832,0.0042,412.815,1.5,82.5,0.123701338,,,,,,,,,,,,11.493,,1,0,0,0,379.354,0,0
1500320,0,2,0,0,2137.560059,0,0,0,2,1,0,0,0,0,,,0.191111997,0,1.597,0.0021,0,1.5,,0.156542304,,,,,,,,,,,,10.542,,0,0,0,0,37.212,0,0
1500330,0,2,0,2,0,0,0,0,1,1,0,0,0,0,,,0,0,1.501,0.0021,0,1.5,,0.156542304,,,,,,,,,,,,10.549,,0,0,0,0,1.708,0,0
1500340,3,2,0,2,22116.40039,0,0,0,6,0.99999702,0,25269.80078,0,18,0.000712313,0,0.309707999,0.011,2.767,0.0042,374.275,1.5,23,0.133471302,,,,,,,,,,,,11.355,,6,1,0,0,128.232,2,0
1500350,0,2,0,2,3976.290039,0,0,0,2,1,0,3132.399902,0,0,0,0,0.436924994,0.095,4.455,0.0156,556.518,1.66666667,42,0.119519848,,,,,,,,,,,,12.819,,1,1,0,0,277.724,1,0
1500360,0,2,0,3,798.6669922,0,0,0,1,1,0,1678.439941,0,0,0,0,0.286989987,0.016,1.856,0.0156,950.926,1.66666667,40,0.106564485,,,,,,,,,,,,11.603,,1,0,0,0,108.816,0,0
1500370,8,2,0,0,42024.10156,0,0,0,5,1,0,2211,0,1,0.000452284,0,0.173106,0,2.052,0.0156,86.091,1.66666667,60,0.115338357,,,,,,,,,,,,11.996,,0,0,0,0,110.52,0,0
1500380,2,2,0,1,22232.90039,0,0,0,2,1,0,2528.860107,0,0,0,0,0.273562998,0.007,2.651,0.0156,939.455,1.66666667,45,0.097790613,,,,,,,,,,,,11.583,76.8,0,0,0,0,207.818,1,0
1500390,2,2,0,0,18600.09961,0,0,0,9,1,0,0,0,0,,,0.0018874,0.001,1.687,0.0156,0,1.66666667,,0.097790613,,,,,,,,,,,,9.688,75.2,0,0,0,0,131.446,0,0
1500400,0,2,0,1,13083.5,0,0,0,6,0.99999702,0,0,0,0,,,0,0.001,1.647,0.0156,0,1.66666667,,0.076994166,,,,,,,,,,,,10.325,,0,0,0,0,87.016,0,0
1500410,0,2,0,1,26556.80078,0,0,0,8,0.999998987,0,0,0,0,,,0,0,1.732,0.0156,0,1.66666667,,0.053423137,,,,,,,,,,,,10.648,,0,0,0,0,81.101,0,0
1500420,0,2,0,0,17653.80078,0,0,0,7,0.999998987,0,0,0,0,,,0,0.001,1.642,0.0156,0,1.66666667,,0,,,,,,,,,,,,10.561,,0,0,0,0,64.477,0,0
1500430,6,2,0,7,26521.30078,0,0,0,6,1,0,29828.90039,0,14,0.000469343,0,0.225393996,0.008,2.972,0.0312,751.114,1.66666667,34,0.194766347,,,,,,,,,,,,12.153,51.5,10,1,0,0,234.2,3,0
1500440,3,3,0,23,6418.589844,0,0,7.05E-06,15,1,0,25576.30078,0,15,0.00058648,0,0.216241002,0.008,2.309,0.15385,189.161,2,34,0.196340098,,,,,,,,,,,,9.833,,7,5,2,0,238.554,4,0
1500450,5,4,0,42,60169.69922,0,0,0,8,1,0,93640.20313,24400.30078,90,0.000961126,0.260575052,0.207605004,0.059,3.453,0.02115,672.142,1.833333335,65.5,0.167510063,,,,,,,,,,,,12.174,,64,34,6,0,217.849,23,0
1500460,2,4,0,9,961.3699951,0,0,0,1,0.999996006,0,21703.80078,50.8987999,20,0.000921498,0.002345156,0.178137004,0.029,3.986,0.0042,183.524,1.33333333,69,0.182320106,,,,,,,,,,,,11.955,,21,17,1,0,167.906,9,0
1500470,3,3,0,4,22281.30078,0,0,2.49E-08,7,0.999998987,0,10985.2998,20762,23,0.002093707,1.88998028,0.223582,0.07,3.791,0.1192,954.208,2.33333333,87,0.205680801,,,,,,,,,,,,11.605,66.5,12,1,0,0,202.535,0,0
1500480,0,3,0,0,0,0,0,0.999854028,0,1,0,2015.319946,4317.600098,8,0.003969593,2.142389404,0.083774798,0.218,6.17,0.21345,2082.186,2.33333333,91,0.205680801,,,,,,,,,,,,13.872,,3,0,0,0,363.612,0,0
1500490,5,2,0,0,1866.930054,0,0,0,2,1,0,15077.7998,0,9,0.000596904,0,0.39468801,0.021,2.861,0.0156,58.909,1.66666667,66,0.119851235,,,,,,,,,,,,11.647,,5,4,1,0,89.677,1,0
1500500,0,2,0,0,5209.149902,0,0,0,2,1,0,0,0,0,,,0.116346002,0.013,2.342,0,980.962,1.66666667,,0.097790613,,,,,,,,,,,,12.28,,0,0,0,0,221.518,0,0
1500510,6,2,0,0,33344.5,0,0,0,3,0.999998987,0,7339.209961,0,1,0.000136254,0,0.122873001,0.006,1.969,0.0156,690.844,1.66666667,45.5,0.124364112,,,,,,,,,,,,11.816,,0,0,0,0,164.946,0,0
1500520,5,2,0,0,20830.40039,0,0,0,3,1,0,40112,1574.22998,49,0.00122158,0.039245861,0.348475993,0.137,6.177,0.15385,621.064,1.66666667,38,0.173211284,,,,,,,,,,,,12.99,,18,9,3,0,726.521,3,0
1500530,4,2,0,19,28838.09961,0,0,0,9,0.999997973,0,36207.5,0,84,0.002319961,0,0.272915989,0.062,4.417,0,376.946,1.333333335,31,0.170329631,,,,,,,,,,,,11.565,88.5,1,0,0,0,482.426,1,0
1500540,4,2,0,0,13555.09961,0,0,0,7,1,0,7962,0,1,0.000125597,0,0.142182007,0.014,3.012,0,496.499,1.333333335,60.5,0.170329631,,,,,,,,,,,,12.006,,0,0,0,0,215.184,0,0
1500550,0,2,0,0,0,0,0,0,1,1,0,2258.100098,0,0,0,0,0.104436003,0.006,2.513,0,887.682,1.333333335,47,0.124723417,,,,,,,,,,,,11.164,,1,1,0,0,210.435,0,0
1500560,2,2,0,1,6208.100098,0,0,0,5,1,0,0,0,0,,,0.096548401,0.075,3.004,0,1117.86,1.66666667,36,0.170329631,,,,,,,,,,,,12.109,,0,0,0,0,347.099,0,0
1500570,7,2,0,0,0,0,0,0,0,1,0,5590.089844,0,11,0.001967768,0,0.217176005,0.202,5.747,0,624.186,1.66666667,38.5,0,,,,,,,,,,,,12.655,,0,0,0,0,505.387,0,0
1500580,3,2,0,0,0,0,0,0,0,1,0,4007.139893,354.3190002,1,0.000249555,0.088421919,0.423657,0.305,7.35,0,940.218,1.333333335,7,0.094501521,,,,,,,,,,,,12.899,39.35,0,0,0,0,771.529,0,0
1500590,3,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0.0624035,0.242,7.209,0,123.428,1,,0.170329631,,,,,,,,,,,,13.307,77.6,0,0,0,0,676.372,0,0
1500600,0,2,0,0,0,0,0,0,0,1,0,4131.890137,0.894177973,3,0.00072606,0.000216409,0.594487011,0.054,5.039,0,33.924,1.333333335,0,0.094501521,,,,,,,,,,,,13.163,58.65,0,0,0,0,571.056,0,0
1500610,2,2,0,6,0,0,0,0,0,1,0,21783.90039,821.7990112,95,0.004361019,0.037725063,0.213707,0.06,3.744,0,4313.445,1.66666667,46,0.094501521,,,,,,,,,,,,10.931,,1,1,1,0,625.374,3,0
1500620,4,2,0,0,0,0,0,0,0,1,0,1279.380005,0,0,0,0,0.245643005,0.056,3.83,0,964.288,1.66666667,44,0,,,,,,,,,,,,12.143,,0,0,0,0,482.443,0,0
1500630,4,2,0,21,0,0,0,0,0,0.999997973,0,10955.59961,98.01629639,39,0.003559823,0.008946685,0.0430982,0.026,1.88,0,6093.529,1.66666667,0,0,,,,,,,,,,,,9.172,,0,0,0,0,260.376,0,0
1500640,0,2,0,4,0,0,0,0,0,0.999997973,0,5920.120117,0,0,0,0,0.104730003,0.093,4.021,0,2427.939,1.66666667,29,0.165727317,,,,,,,,,,,,11.076,83.45,1,1,0,0,415.734,3,0
1500650,0,2,0,0,0,0,0,0,0,0.999998987,0,16707.59961,0,21,0.001256913,0,0.237251997,0.076,3.699,0,385.411,1.66666667,24,0.170329631,,,,,,,,,,,,11.548,,0,0,0,0,237.006,0,0
1500660,2,2,0,2,0,0,0,0,0,1,0,3403.870117,0,1,0.000293783,0,0.091718003,0,2.016,0,192.869,1.66666667,0,0.075828111,,,,,,,,,,,,10.716,,0,0,0,0,74.993,1,0
1500670,6,2,0,3,0,0,0,0,0,1,0,8876.129883,0,17,0.001915249,0,0.081319198,0.001,1.726,0,333.262,1.66666667,47,0,,,,,,,,,,,,10.876,,0,0,0,0,96.859,3,0
1500680,5,2,0,0,0,0,0,0,0,1,0,52337.89844,3038.540039,53,0.001012651,0.05805621,0.103294,0.008,2.061,0,189.69,1.66666667,93,0,,,,,,,,,,,,10.768,59.4,9,4,0,0,356.168,7,0
1500690,4,2,0,0,0,0,0,0,0,1,0,21152.19922,0,2,9.46E-05,0,0,0,1.573,0,1.861,1.66666667,100,0,,,,,,,,,,,,8.69,72.5,0,0,0,0,459.981,0,0.222225148
1500700,0,2,0,0,0,0,0,0,0,1,0,424.2739868,0,0,0,0,0,0,1.781,0,1.761,1.66666667,100,0,,,,,,,,,,,,8.576,79.65,0,0,0,0,243.887,0,0.000183331
1500710,1,2,0,0,0,0,0,0,0,0.99999702,0,1697.5,0,0,0,0,0,0,1.578,0,1.857,1.66666667,100,0,,,,,,,,,,,,8.756,,0,0,0,0,477.244,0,0.0131511
1500720,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.596,0,0,1.66666667,,0,,,,,,,,,,,,8.608,,0,0,0,0,228.761,0,1.154994697
1500730,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.885,0,0,1.66666667,,0,,,,,,,,,,,,8.554,,0,0,0,0,155.483,0,0.227181103
1500740,0,2,0,0,0,0,0,0,0,1,0,669.0040283,0,0,0,0,0,0,1.615,0,1,1.66666667,0,0,,,,,,,,,,,,9.348,,0,0,0,0,542.803,0,0.103403033
1500750,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.427,0,0,1.66666667,,0,,,,,,,,,,,,8.101,,0,0,0,0,410.26,0,0.599101391
1500760,2,2,0,0,0,0,0,0,0,0.999998987,0,2160.560059,0,0,0,0,0,0,1.428,0,1.686,1.66666667,100,0,,,,,,,,,,,,9.202,88.1,0,0,0,0,410.655,0,0.034556601
1500770,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.531,0,1.165,1.66666667,,0,,,,,,,,,,,,8.211,77.2,0,0,0,0,320.733,0,0.875472115
1500780,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.581,0,0,1.66666667,,0,,,,,,,,,,,,7.573,95.8,0,0,0,0,403.864,0,1.026997022
1500790,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.844,0,0,1.66666667,,0,,,,,,,,,,,,9.897,,0,0,0,0,46.142,0,0.815298092
1500800,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.53,0,0,1.66666667,,0,,,,,,,,,,,,8.922,,0,0,0,0,263.835,0,0.632103407
1500810,2,1,0,0,0,0,0,0,0,0.999998987,0,0,0,0,,,0.00279812,0,1.529,0,0,1.66666667,,0,,,,,,,,,,,,8.844,,0,0,0,0,100.631,0,0.775726005
1500820,2,2,2,0,0,0,0,0,0,0.996396005,0,0,0,0,,,0,0,1.494,0,0,1.66666667,,0,,,,,,,,,,,,8.507,,0,0,0,0,89.515,0,0.993182714
1500830,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.631,0,0,1.66666667,,0,,,,,,,,,,,,8.448,,0,0,0,0,253.129,0,1.010875875
1500840,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.67,0,0,1.66666667,,0,,,,,,,,,,,,7.923,,0,0,0,0,74.054,0,0.99265077
1500850,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.652,0,0,1.66666667,,0,,,,,,,,,,,,9.113,,0,0,0,0,78.254,0,0.986285261
1500860,2,2,2,0,0,0,0,0,0,0.997555971,0,0,0,0,,,0,0,1.638,0,0,1.66666667,,0,,,,,,,,,,,,8.338,,0,0,0,0,165.147,0,1.127022682
1500870,0,1,0,0,0,0,0,0,0,0.999997973,0,0,0,0,,,0,0,1.599,0,0,1.66666667,,0,,,,,,,,,,,,7.688,,0,0,0,0,246.987,0,1.001256544
1500880,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.699,0,0,1.66666667,,0,,,,,,,,,,,,9.395,,0,0,0,0,22.921,0,0.953779912
1500890,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.676,0,0,1.66666667,,0,,,,,,,,,,,,9.271,,0,0,0,0,240.04,0,0.043542899
1500900,0,1,0,0,0,0,0,0,0,0.999998987,0,0,0,0,,,0,0,1.59,0,0,1.66666667,,0,,,,,,,,,,,,8.185,,0,0,0,0,180.437,0,0.017566601
1500910,0,2,0,0,0,0,0,0,0,1,0,15552.59961,0,6,0.000385788,0,0.0639605,0.011,1.964,0,442.641,1.66666667,32,0,,,,,,,,,,,,9.771,88.3,2,1,0,0,227.095,4,0
1500920,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0.090845801,0,1.565,0,94.897,1.66666667,,0,,,,,,,,,,,,9.504,,0,0,0,0,66.481,1,0
1500930,2,2,0,0,0,0,0,0,0,1,0,15505.90039,511.9930115,12,0.000773899,0.033019238,0.065187603,0.01,2.096,0,38.345,1.66666667,87,0,,,,,,,,,,,,9.732,,0,0,0,0,383.604,1,0
1500940,0,2,0,0,0,0,0,0,0,1,0,10014,0,0,0,0,0,0,1.78,0,8.058,1.66666667,0,0,,,,,,,,,,,,9.801,,0,0,0,0,197.248,0,0
1500950,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,2.212,0,0,1.66666667,,0,,,,,,,,,,,,11.302,,0,0,0,0,195.031,0,0
1500960,3,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.729,0,0,1.66666667,,0,,,,,,,,,,,,10.565,,0,0,0,0,299.483,0,0.00641203
1500970,0,2,0,0,0,0,0,0,0,1,0,5027.490234,0,0,0,0,0,0,2.358,0,6.178,1.66666667,0,0,,,,,,,,,,,,11.345,,0,0,0,0,60.694,0,0
1500980,1,2,0,0,0,0,0,0,0,1,0,4318.970215,0,1,0.000231537,0,0,0,2.052,0,5.081,1.66666667,0,0,,,,,,,,,,,,10.587,,0,0,0,0,365.663,0,0
1500990,0,2,0,0,0,0,0,0,0,1,0,28858.5,0,0,0,0,0,0.001,1.897,0,4.786,1.66666667,58,0,,,,,,,,,,,,10.044,,0,0,0,0,465.013,0,0.0128721
1501000,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.41,0,3.118,1.66666667,0,0,,,,,,,,,,,,8.856,,0,0,0,0,190.67,0,0.42974363
1501010,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.48,0,3.478,1.66666667,0,0,,,,,,,,,,,,8.768,,0,0,0,0,169.603,0,0.690743029
1501020,0,2,0,0,0,0,0,0,0,0.999996006,0,0,0,0,,,0,0,1.742,0,5.372,1.66666667,,0,,,,,,,,,,,,10.752,,0,0,0,0,439.274,0,0.00117407
1501030,0,2,0,0,0,0,0,0,0,0.999997973,0,1869.060059,0,0,0,0,0,0.001,1.753,0,4.497,1.66666667,0,0,,,,,,,,,,,,8.766,,0,0,0,0,374.814,0,0.784891009
1501040,0,2,0,0,0,0,0,0,0,0.999998987,0,0,0,0,,,0,0,1.741,0,0,1.66666667,,0,,,,,,,,,,,,8.314,,0,0,0,0,419.08,0,0
1501050,0,2,0,0,0,0,0,0,0,0.99999702,0,0,0,0,,,0,0,1.695,0,0,1.66666667,,0,,,,,,,,,,,,9.986,,0,0,0,0,625.146,0,0
1501060,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0.00222726,0,1.73,0,0,1.66666667,,0,,,,,,,,,,,,10.106,,0,0,0,0,274.33,0,0
1501070,0,2,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,1.582,0,0,1.66666667,,0,,,,,,,,,,,,8.068,,0,0,0,0,252.193,0,0
1501080,1,2,0,0,0,0,0,0,0,1,0,41467.69922,0,17,0.000409958,0,0.040550299,0.002,2.084,0,17.476,1.66666667,59,0,,,,,,,,,,,,10.548,,5,2,0,0,102.577,4,0
1501091,5,2,0,0,0,0,0,0,0,0.999998987,0,102623,1650.48999,105,0.001023162,0.016083042,0.222485006,0.1,4.814,0,2894.212,1.66666667,65,0,,,,,,,,,,,,11.731,67.63333333,28,24,6,0,596.317,14,0
